body type,Brand,model,modelYear,price,Kms Driven,Fuel Type,Transmission,Max Power,Torque,Mileage,Engine,ownerNo,Insurance Validity,Seats,City
Sedan,Maruti,Maruti Ciaz,2018,7.0,60000,Diesel,Manual,88.0,200.0,28.09,1248,1,Third Party insurance,5,jaipur
Hatchback,Maruti,Maruti Zen,2001,62.0,60000,Petrol,Manual,60.0,78.0,17.3,993,4,Third Party insurance,5,jaipur
Hatchback,Renault,Renault KWID,2022,5.5,20000,Petrol,Manual,67.0,91.0,21.46,999,1,Third Party insurance,5,jaipur
Sedan,Honda,Honda City,2021,15.25,30000,Petrol,Automatic,119.0,145.0,18.3,1498,1,Third Party insurance,5,jaipur
Sedan,Honda,Honda City,2014,4.0,150000,Diesel,Manual,98.0,200.0,26.0,1498,1,Third Party insurance,5,jaipur
Hatchback,Maruti,Maruti Zen Estilo,2007,1.0,150000,Petrol,Manual,67.0,90.0,18.2,998,2,Third Party insurance,5,jaipur
Hatchback,Maruti,Maruti Alto 800,2015,2.2,120000,Petrol,Manual,47.0,69.0,22.74,796,2,Third Party insurance,5,jaipur
Sedan,Maruti,Maruti Swift Dzire,2018,6.3,120000,Diesel,Manual,74.0,190.0,28.4,1248,1,Third Party insurance,5,jaipur
Hatchback,Hyundai,Hyundai i10,2013,3.5,90000,Petrol,Manual,78.0,111.0,20.36,1197,2,Third Party insurance,5,jaipur
Hatchback,Maruti,Maruti Swift,2012,3.5,150000,Diesel,Manual,74.0,190.0,22.9,1248,3,Third Party insurance,5,jaipur
Sedan,Maruti,Maruti Swift Dzire,2014,4.5,90000,Diesel,Manual,74.0,190.0,23.4,1248,2,Third Party insurance,5,jaipur
Sedan,Maruti,Maruti Swift Dzire,2014,4.5,90000,Diesel,Manual,74.0,190.0,23.4,1248,2,Third Party insurance,5,jaipur
Hatchback,Hyundai,Hyundai i10,2011,2.0,150000,Petrol,Manual,78.0,111.0,20.36,1197,1,Third Party insurance,5,jaipur
Hatchback,Maruti,Maruti Alto 800,2015,2.25,120000,Petrol,Manual,47.0,69.0,22.74,796,2,Third Party insurance,5,jaipur
Sedan,Maruti,Maruti Swift Dzire,2013,3.7,100000,Diesel,Manual,74.0,190.0,23.4,1248,1,Third Party insurance,5,jaipur
Hatchback,Citroen,Citroen C3,2023,7.3,90000,Petrol,Manual,108.0,190.0,19.3,1199,2,Third Party insurance,5,jaipur
Sedan,Maruti,Maruti Ciaz,2017,6.1,60000,Petrol,Manual,91.0,130.0,20.73,1373,2,Third Party insurance,5,jaipur
Sedan,Maruti,Maruti Swift Dzire,2018,6.7,90000,Diesel,Manual,74.0,190.0,28.4,1248,4,Third Party insurance,5,jaipur
SUV,Volvo,Volvo XC60,2019,40.0,150000,Diesel,Automatic,235.0,480.0,11.2,1969,1,Third Party insurance,5,jaipur
SUV,Maruti,Maruti SX4 S Cross,2019,8.0,150000,Diesel,Manual,88.0,200.0,25.1,1248,1,Third Party insurance,5,jaipur
SUV,Mahindra,Mahindra Bolero Power Plus,2017,7.0,80000,Diesel,Manual,63.0,180.0,15.96,2523,3,Third Party insurance,9,jaipur
SUV,Renault,Renault Duster,2013,4.0,120000,Diesel,Manual,108.0,245.0,19.64,1461,2,Third Party insurance,5,jaipur
Hatchback,Maruti,Maruti Alto,2009,1.5,120000,Petrol,Manual,46.0,62.0,19.7,796,3,Third Party insurance,5,jaipur
Hatchback,Hyundai,Hyundai i10,2016,3.0,120000,Petrol,Manual,68.0,99.0,19.81,1086,1,Third Party insurance,5,jaipur
Sedan,Maruti,Maruti Swift Dzire,2020,7.0,70000,Petrol,Manual,88.0,113.0,22.41,1197,1,Third Party insurance,5,jaipur
Sedan,Hyundai,Hyundai Aura,2020,6.5,30000,Petrol,Manual,81.0,113.0,20.5,1197,1,Third Party insurance,5,jaipur
MUV,Mahindra,Mahindra Marazzo,2019,8.0,150000,Diesel,Manual,121.0,300.0,17.3,1497,1,Third Party insurance,7,jaipur
SUV,Mahindra,Mahindra Bolero,2017,8.0,80000,Diesel,Manual,62.0,195.0,15.96,2523,1,Third Party insurance,7,jaipur
Hatchback,Maruti,Maruti Wagon R,2012,2.0,100000,Petrol,Manual,67.0,90.0,18.9,998,2,Third Party insurance,5,jaipur
Hatchback,Tata,Tata Altroz,2020,7.0,40000,Petrol,Manual,86.0,113.0,19.33,1199,1,Third Party insurance,5,jaipur
Hatchback,Hyundai,Hyundai Grand i10,2016,3.4,100000,Petrol,Manual,82.0,114.0,18.9,1197,2,Third Party insurance,5,jaipur
Sedan,Maruti,Maruti Swift Dzire Tour,2018,4.2,120000,Diesel,Manual,74.0,190.0,19.95,1248,2,Third Party insurance,5,jaipur
MUV,Toyota,Toyota Innova,2012,5.0,150000,Diesel,Manual,100.0,200.0,11.4,2494,2,Third Party insurance,7,jaipur
Hatchback,Hyundai,Hyundai i20,2020,7.5,40000,Petrol,Manual,81.0,114.0,21.0,1197,1,Third Party insurance,5,jaipur
SUV,Maruti,Maruti Vitara Brezza,2018,9.0,150000,Diesel,Manual,88.0,200.0,24.3,1248,1,Third Party insurance,5,jaipur
Sedan,Maruti,Maruti Ciaz,2019,7.3,150000,Petrol,Automatic,103.0,138.0,20.28,1462,1,Third Party insurance,5,jaipur
Sedan,Maruti,Maruti Ciaz,2019,7.3,150000,Petrol,Automatic,103.0,138.0,20.28,1462,1,Third Party insurance,5,jaipur
Hatchback,Maruti,Maruti Swift,2022,8.1,20000,Petrol,Manual,88.0,113.0,22.38,1197,1,Third Party insurance,5,jaipur
Sedan,Maruti,Maruti Swift Dzire,2016,5.0,150000,Petrol,Manual,83.0,115.0,20.85,1197,1,Third Party insurance,5,jaipur
Hatchback,Hyundai,Hyundai Grand i10,2016,5.0,60000,Diesel,Manual,70.0,160.0,24.0,1120,2,Third Party insurance,5,jaipur
Sedan,Jaguar,Jaguar XE,2019,32.0,60000,Diesel,Automatic,177.0,430.0,13.5,1999,1,Third Party insurance,5,jaipur
Hatchback,Maruti,Maruti 800,2011,1.5,150000,Petrol,Manual,37.0,59.0,16.1,796,2,Third Party insurance,4,jaipur
Hatchback,Maruti,Maruti Alto K10,2014,2.5,90000,Petrol,Manual,67.0,90.0,20.92,998,2,Third Party insurance,5,jaipur
Hatchback,Renault,Renault Pulse,2012,2.0,120000,Diesel,Manual,63.0,160.0,23.08,1461,1,Third Party insurance,5,jaipur
Hatchback,Maruti,Maruti S-Presso,2021,6.0,60000,CNG,Manual,58.0,78.0,19.24556842105263,998,1,Third Party insurance,4,jaipur
Sedan,Tata,Tata Zest,2014,4.0,120000,Petrol,Manual,88.0,140.0,17.57,1193,1,Third Party insurance,5,jaipur
Hatchback,Maruti,Maruti Alto,2011,2.0,90000,Petrol,Manual,46.0,62.0,19.7,796,2,Third Party insurance,5,jaipur
Sedan,Hyundai,Hyundai Elantra,2021,20.0,30000,Diesel,Automatic,113.0,250.0,14.62,1493,5,Third Party insurance,5,jaipur
Hatchback,Fiat,Fiat Avventura,2015,3.5,120000,Diesel,Manual,91.0,209.0,20.5,1248,1,Third Party insurance,5,jaipur
SUV,Mahindra,Mahindra XUV500,2013,7.0,120000,Diesel,Manual,140.0,330.0,15.1,2179,1,Third Party insurance,7,jaipur
Sedan,Honda,Honda City,2015,4.5,120000,Diesel,Manual,98.0,200.0,26.0,1498,1,Third Party insurance,5,jaipur
Sedan,Honda,Honda City,2015,6.0,120000,Diesel,Manual,98.0,200.0,25.1,1498,1,Third Party insurance,5,jaipur
Sedan,Hyundai,Hyundai Xcent,2014,4.0,60000,Petrol,Manual,82.0,114.0,19.1,1197,1,Third Party insurance,5,jaipur
Hatchback,Maruti,Maruti Alto K10,2016,3.02,60000,Petrol,Manual,67.0,90.0,23.95,998,3,Third Party insurance,5,jaipur
Sedan,Hyundai,Hyundai Aura,2022,8.3,20000,Petrol,Manual,81.0,113.0,20.5,1197,1,Third Party insurance,5,jaipur
Sedan,Maruti,Maruti Swift Dzire,2014,5.0,150000,Diesel,Manual,74.0,190.0,23.4,1248,1,Third Party insurance,5,jaipur
Hatchback,Maruti,Maruti Ritz,2010,1.8,120000,Diesel,Manual,73.0,190.0,21.1,1248,2,Third Party insurance,5,jaipur
Hatchback,Ford,Ford Figo,2011,2.5,120000,Diesel,Manual,68.0,160.0,20.0,1399,4,Third Party insurance,5,jaipur
Sedan,Hyundai,Hyundai Accent,2011,3.0,70000,Petrol,Manual,93.0,124.0,16.36,1495,1,Third Party insurance,5,jaipur
Hatchback,Maruti,Maruti Alto K10,2016,3.2,50000,Petrol,Manual,67.0,90.0,23.95,998,3,Third Party insurance,5,jaipur
Sedan,Hyundai,Hyundai Verna,2013,4.5,120000,Diesel,Manual,126.0,259.0,22.32,1582,1,Third Party insurance,5,jaipur
Hatchback,Hyundai,Hyundai i20,2010,2.25,150000,Diesel,Manual,90.0,22.0,23.0,1396,2,Third Party insurance,5,jaipur
Hatchback,Hyundai,Hyundai i20,2010,2.25,150000,Diesel,Manual,90.0,22.0,23.0,1396,2,Third Party insurance,5,jaipur
Hatchback,Maruti,Maruti Alto K10,2020,4.5,70000,Petrol,Manual,67.0,90.0,23.95,998,1,Third Party insurance,5,jaipur
Hatchback,Maruti,Maruti Alto K10,2016,3.2,60000,Petrol,Manual,67.0,90.0,23.95,998,3,Third Party insurance,5,jaipur
Hatchback,Hyundai,Hyundai i20,2011,3.0,50000,Petrol,Manual,80.0,11.0,17.0,1197,1,Third Party insurance,5,jaipur
Hatchback,Ford,Ford Figo,2011,2.0,120000,Petrol,Manual,70.0,102.0,15.6,1196,3,Third Party insurance,5,jaipur
Sedan,Volkswagen,Volkswagen Passat,2013,6.8,150000,Diesel,Manual,167.0,350.0,18.33,1968,1,Third Party insurance,5,jaipur
Sedan,Toyota,Toyota Corolla Altis,2008,3.5,120000,Petrol,Manual,138.0,173.0,14.53,1798,4,Third Party insurance,5,jaipur
Hatchback,Volkswagen,Volkswagen CrossPolo,2014,3.5,150000,Diesel,Manual,74.0,180.0,22.07,1199,2,Third Party insurance,5,jaipur
Hatchback,Maruti,Maruti Swift,2011,3.5,150000,Diesel,Manual,74.0,190.0,22.9,1248,1,Third Party insurance,5,jaipur
Hatchback,Maruti,Maruti Alto,2008,2.0,150000,Petrol,Manual,46.0,62.0,19.7,796,2,Third Party insurance,5,jaipur
Sedan,Honda,Honda City,2011,4.5,80000,Petrol,Manual,118.0,146.0,17.0,1497,1,Third Party insurance,5,jaipur
Hatchback,Maruti,Maruti Swift,2014,3.5,100000,Petrol,Manual,81.0,113.0,22.0,1197,3,Third Party insurance,5,jaipur
Hatchback,Maruti,Maruti Swift,2013,5.25,120000,Diesel,Manual,74.0,190.0,22.9,1248,1,Third Party insurance,5,jaipur
Hatchback,Hyundai,Hyundai i20,2011,5.2,60000,Petrol,Manual,80.0,11.0,18.5,1197,2,Third Party insurance,5,jaipur
Hatchback,Maruti,Maruti Swift,2013,4.5,120000,Diesel,Manual,74.0,190.0,22.9,1248,2,Third Party insurance,5,jaipur
Hatchback,Fiat,Fiat Avventura,2015,6.0,80000,Diesel,Manual,91.0,209.0,20.5,1248,1,Third Party insurance,5,jaipur
Hatchback,Hyundai,Hyundai i10,2010,79.0,50000,Petrol,Manual,78.0,111.0,20.36,1197,1,Third Party insurance,5,jaipur
Sedan,Maruti,Maruti Swift Dzire,2023,5.0,10000,Petrol,Manual,88.0,113.0,22.41,1197,1,Third Party insurance,5,jaipur
SUV,Maruti,Maruti Jimny,2023,8.0,50000,Petrol,Automatic,103.0,134.0,16.39,1462,2,Third Party insurance,4,jaipur
Hatchback,Maruti,Maruti Swift,2012,1.6,80000,Petrol,Manual,85.0,114.0,18.6,1197,2,Third Party insurance,5,jaipur
Hatchback,Renault,Renault KWID,2016,2.2,90000,Petrol,Automatic,67.0,91.0,23.01,999,2,Third Party insurance,5,jaipur
SUV,Tata,Tata Punch,2022,7.0,30000,Petrol,Manual,86.0,115.0,20.09,1199,1,Third Party insurance,5,jaipur
Hatchback,Maruti,Maruti Alto K10,2014,2.0,70000,Petrol,Manual,67.0,90.0,23.95,998,1,Third Party insurance,5,jaipur
Hatchback,Maruti,Maruti Alto K10,2014,2.0,70000,Petrol,Manual,67.0,90.0,23.95,998,1,Third Party insurance,5,jaipur
Sedan,Maruti,Maruti Swift Dzire,2010,1.5,100000,Petrol,Manual,85.0,114.0,17.5,1298,2,Third Party insurance,5,jaipur
MUV,Renault,Renault Triber,2020,6.0,70000,Petrol,Manual,71.0,96.0,20.0,999,1,Third Party insurance,7,jaipur
Hatchback,Maruti,Maruti Alto,2012,1.3,70000,Petrol,Manual,46.0,62.0,19.7,796,1,Third Party insurance,5,jaipur
Hatchback,Maruti,Maruti Alto,2012,1.5,60000,Petrol,Manual,46.0,62.0,19.7,796,1,Third Party insurance,5,jaipur
Hatchback,Maruti,Maruti Wagon R,2008,72.0,150000,Petrol,Manual,67.0,90.0,18.9,998,1,Third Party insurance,5,jaipur
Hatchback,Hyundai,Hyundai EON,2014,1.6,150000,Petrol,Manual,55.0,74.0,21.1,814,1,Third Party insurance,5,jaipur
Hatchback,Volkswagen,Volkswagen Polo,2012,2.0,120000,Diesel,Manual,73.0,180.0,22.07,1199,2,Third Party insurance,5,jaipur
Hatchback,Maruti,Maruti Alto,2002,40.0,150000,Petrol,Manual,46.0,62.0,19.7,796,1,Third Party insurance,5,jaipur
SUV,Ford,Ford Ecosport,2014,3.5,100000,Diesel,Manual,89.0,204.0,22.7,1498,1,Third Party insurance,5,jaipur
Hatchback,Chevrolet,Chevrolet Beat,2011,1.08,120000,Petrol,Manual,79.0,108.0,18.6,1199,1,Third Party insurance,5,jaipur
Hatchback,Maruti,Maruti Alto,2007,1.05,70000,Petrol,Manual,46.0,62.0,19.7,796,1,Third Party insurance,5,jaipur
SUV,Renault,Renault Kiger,2022,8.5,20000,Petrol,Manual,71.0,96.0,19.17,999,1,Third Party insurance,5,jaipur
Hatchback,Maruti,Maruti Alto,2009,1.0,40000,Petrol,Manual,46.0,62.0,19.7,796,1,Third Party insurance,5,jaipur
Hatchback,Maruti,Maruti Baleno,2018,5.0,80000,Petrol,Manual,83.0,115.0,21.4,1197,1,Third Party insurance,5,jaipur
Sedan,Toyota,Toyota Camry,2014,9.75,70000,Petrol,Automatic,158.0,213.0,19.16,2494,3,Third Party insurance,5,Kolkata
Hatchback,Datsun,Datsun RediGO,2017,2.66,23981,Petrol,Manual,53.0,72.0,22.7,799,1,Comprehensive,5,Kolkata
SUV,Renault,Renault Kiger,2021,5.95,7100,Petrol,Automatic,71.0,96.0,19.03,999,1,Comprehensive,5,Kolkata
Hatchback,Hyundai,Hyundai i20,2011,2.23,71574,Petrol,Manual,80.0,11.0,17.0,1197,2,Third Party,5,Kolkata
SUV,Audi,Audi Q3,2014,12.0,50000,Diesel,Automatic,174.0,380.0,15.73,1968,2,Third Party insurance,5,Kolkata
Hatchback,Maruti,Maruti Wagon R,2018,4.25,35629,Petrol,Automatic,81.0,113.0,20.52,1197,1,Comprehensive,5,Kolkata
Hatchback,Hyundai,Hyundai Santro,2020,5.96,11476,Petrol,Automatic,68.0,99.0,20.3,1086,2,Comprehensive,5,Kolkata
Hatchback,Renault,Renault KWID,2018,2.5,31000,Petrol,Manual,53.0,72.0,25.17,799,1,Third Party insurance,5,Kolkata
Sedan,Maruti,Maruti Swift Dzire,2011,2.21,41005,Petrol,Manual,85.0,114.0,17.5,1298,2,Comprehensive,5,Kolkata
Hatchback,Maruti,Maruti Wagon R,2010,2.08,60055,Petrol,Manual,67.0,90.0,18.9,998,1,Third Party,5,Kolkata
Hatchback,Maruti,Maruti Swift,2013,3.11,65005,Petrol,Manual,85.0,114.0,18.6,1197,1,Comprehensive,5,Kolkata
Hatchback,Renault,Renault KWID,2022,4.64,2657,Petrol,Manual,53.0,72.0,22.3,799,1,Third Party,5,Kolkata
Hatchback,Hyundai,Hyundai i10,2011,2.05,16000,Petrol,Manual,68.0,99.0,19.81,1086,1,Comprehensive,5,Kolkata
SUV,Tata,Tata Harrier,2023,21.75,7426,Diesel,Automatic,167.0,350.0,14.6,1956,1,Comprehensive,5,Kolkata
Hatchback,Maruti,Maruti Baleno,2018,6.43,27046,Petrol,Automatic,83.0,115.0,21.4,1197,1,Comprehensive,5,Kolkata
SUV,Toyota,Toyota Fortuner,2021,37.5,30100,Diesel,Automatic,174.0,450.0,15.04,2755,1,Third Party insurance,7,Kolkata
Hatchback,Maruti,Maruti Wagon R,2022,5.45,9000,Petrol,Manual,65.0,89.0,24.35,998,1,Comprehensive,5,Kolkata
Hatchback,Hyundai,Hyundai i20,2022,7.5,17000,Petrol,Manual,81.0,114.0,21.0,1197,1,Third Party insurance,5,Kolkata
SUV,Jeep,Jeep Compass,2021,16.5,49200,Diesel,Automatic,170.0,350.0,17.1,1956,1,Comprehensive,5,Kolkata
Hatchback,Hyundai,Hyundai i10,2009,2.25,35000,Petrol,Manual,68.0,99.0,19.81,1086,2,Comprehensive,5,Kolkata
SUV,Land Rover,Land Rover Range Rover Evoque,2020,59.9,30000,Diesel,Automatic,245.0,430.0,19.24556842105263,1999,2,Third Party insurance,5,Kolkata
Hatchback,Maruti,Maruti Alto K10,2017,3.15,54044,Petrol,Manual,67.0,90.0,23.95,998,1,Third Party,5,Kolkata
SUV,Tata,Tata Nexon,2021,7.99,6500,Petrol,Manual,118.0,170.0,17.33,1199,1,Third Party insurance,5,Kolkata
Sedan,Maruti,Maruti Ciaz,2017,5.26,29159,Petrol,Manual,91.0,130.0,20.73,1373,1,Zero Dep,5,Kolkata
SUV,Land Rover,Land Rover Range Rover Evoque,2020,59.9,30000,Diesel,Automatic,245.0,430.0,19.24556842105263,1999,2,Third Party insurance,5,Kolkata
Sedan,Honda,Honda City,2016,6.75,31968,Petrol,Automatic,117.0,145.0,18.0,1497,1,Comprehensive,5,Kolkata
Hatchback,Hyundai,Hyundai Grand i10 Nios,2019,6.12,44150,Petrol,Manual,81.0,113.0,20.7,1197,2,Third Party,5,Kolkata
Hatchback,Hyundai,Hyundai i20,2010,1.89,60000,Petrol,Manual,80.0,11.0,17.0,1197,1,Third Party insurance,5,Kolkata
SUV,Hyundai,Hyundai Creta,2018,9.9,25009,Petrol,Automatic,121.0,151.0,14.8,1591,1,Comprehensive,5,Kolkata
Hatchback,Maruti,Maruti Swift,2020,5.34,46469,Petrol,Manual,88.0,113.0,22.38,1197,1,Zero Dep,5,Kolkata
SUV,Hyundai,Hyundai Creta,2018,8.0,45000,Petrol,Manual,121.0,151.0,13.0,1591,1,Third Party insurance,5,Kolkata
Sedan,Hyundai,Hyundai Verna,2020,9.83,31577,Petrol,Manual,113.0,143.0,17.7,1497,1,Third Party,5,Kolkata
Hatchback,Maruti,Maruti Celerio,2014,2.81,56005,Petrol,Automatic,67.0,90.0,23.1,998,1,Comprehensive,5,Kolkata
Hatchback,Maruti,Maruti Wagon R,2021,5.35,10005,Petrol,Manual,67.0,90.0,21.79,998,1,Comprehensive,5,Kolkata
Hatchback,Hyundai,Hyundai Grand i10,2017,4.75,41163,Petrol,Manual,81.0,113.0,18.9,1197,1,Comprehensive,5,Kolkata
Sedan,Mercedes-Benz,Mercedes-Benz E-Class,2020,53.0,17839,Diesel,Automatic,191.0,400.0,16.1,1950,1,Comprehensive,5,Kolkata
Sedan,Toyota,Toyota Yaris,2019,6.95,3800,Petrol,Manual,105.0,140.0,17.1,1496,1,Comprehensive,5,Kolkata
Hatchback,Maruti,Maruti Wagon R,2018,3.95,34124,Petrol,Manual,67.0,90.0,21.79,998,1,Comprehensive,5,Kolkata
Hatchback,Hyundai,Hyundai i20,2012,2.0,50000,Diesel,Manual,90.0,22.0,21.9,1396,2,Third Party insurance,5,Kolkata
Sedan,Honda,Honda City,2018,7.5,48168,Petrol,Manual,117.0,145.0,17.4,1497,1,Comprehensive,5,Kolkata
MUV,Mahindra,Mahindra Marazzo,2019,9.75,20000,Diesel,Manual,121.0,300.0,17.3,1497,3,Third Party insurance,8,Kolkata
Sedan,Maruti,Maruti Swift Dzire,2018,4.8,56357,Petrol,Manual,85.0,114.0,19.0,1197,1,Third Party insurance,5,Kolkata
Sedan,Maruti,Maruti Swift Dzire,2010,2.45,60000,Petrol,Manual,85.0,114.0,17.5,1298,1,Third Party insurance,5,Kolkata
Hatchback,Maruti,Maruti Baleno,2022,7.19,10585,Petrol,Manual,81.0,113.0,21.01,1197,1,Comprehensive,5,Kolkata
Sedan,Honda,Honda Civic,2012,3.75,50000,Petrol,Automatic,132.0,17.0,13.1,1799,2,Third Party insurance,5,Kolkata
Sedan,Maruti,Maruti Swift Dzire,2010,2.45,60000,Petrol,Manual,85.0,114.0,17.5,1298,1,Third Party insurance,5,Kolkata
SUV,Hyundai,Hyundai Creta,2020,12.14,17642,Petrol,Manual,113.0,143.0,19.24556842105263,1497,1,Zero Dep,5,Kolkata
Hatchback,Tata,Tata Tiago,2018,4.39,20000,Diesel,Manual,69.0,140.0,27.28,1047,1,Third Party insurance,5,Kolkata
Hatchback,Hyundai,Hyundai Grand i10 Nios,2021,7.53,9157,Petrol,Manual,81.0,113.0,20.7,1197,1,Third Party,5,Kolkata
Sedan,Honda,Honda Amaze,2016,3.62,65979,Petrol,Manual,86.0,109.0,18.0,1198,2,Comprehensive,5,Kolkata
Sedan,Skoda,Skoda Rapid,2014,3.0,65000,Diesel,Manual,105.0,250.0,20.5,1598,1,Third Party insurance,5,Kolkata
Hatchback,Datsun,Datsun RediGO,2020,3.89,7940,Petrol,Manual,67.0,91.0,22.5,999,2,Comprehensive,5,Kolkata
Hatchback,Hyundai,Hyundai Santro Xing,2010,1.15,100000,Petrol,Manual,62.0,96.0,19.24556842105263,1086,4,Third Party insurance,5,Kolkata
Sedan,BMW,BMW 3 Series,2011,8.65,40000,Diesel,Automatic,181.0,380.0,16.07,1995,1,Comprehensive,5,Kolkata
Sedan,Fiat,Fiat Linea,2011,1.85,60000,Petrol,Manual,88.0,115.0,14.6,1368,2,Third Party insurance,5,Kolkata
Sedan,BMW,BMW 5 Series,2019,39.5,19859,Diesel,Automatic,187.0,400.0,20.37,1995,1,Comprehensive,5,Kolkata
SUV,Jeep,Jeep Wrangler,2023,62.5,7405,Petrol,Automatic,268.0,400.0,12.1,1998,1,Comprehensive,5,Kolkata
SUV,Honda,Honda BR-V,2016,6.2,52922,Petrol,Manual,117.0,145.0,15.4,1497,1,Comprehensive,7,Kolkata
SUV,Ford,Ford Ecosport,2015,3.5,60000,Petrol,Manual,110.0,140.0,15.85,1499,1,Third Party insurance,5,Kolkata
Hatchback,Hyundai,Hyundai Grand i10,2019,4.64,32000,Petrol,Manual,81.0,113.0,18.9,1197,1,Comprehensive,5,Kolkata
Hatchback,Honda,Honda Jazz,2017,4.12,47739,Petrol,Manual,88.0,110.0,18.7,1199,2,Comprehensive,5,Kolkata
Hatchback,Maruti,Maruti Alto K10,2019,3.75,10717,Petrol,Automatic,67.0,90.0,23.95,998,2,Third Party,5,Kolkata
Sedan,Honda,Honda City,2015,6.21,41000,Diesel,Manual,98.0,200.0,25.1,1498,1,Comprehensive,5,Kolkata
Hatchback,Hyundai,Hyundai Santro,2020,4.43,17619,Petrol,Manual,68.0,99.0,20.3,1086,2,Comprehensive,5,Kolkata
Hatchback,Renault,Renault KWID,2021,4.22,9221,Petrol,Manual,67.0,91.0,21.74,999,1,Comprehensive,5,Kolkata
SUV,Honda,Honda WR-V,2019,5.5,70000,Petrol,Manual,88.0,110.0,17.5,1199,1,Third Party,5,Kolkata
Hatchback,Maruti,Maruti Swift,2019,5.45,10519,Petrol,Manual,88.0,113.0,22.38,1197,1,Third Party,5,Kolkata
Sedan,Hyundai,Hyundai Verna,2014,4.5,50000,Petrol,Manual,121.0,154.0,17.1,1591,2,Third Party insurance,5,Kolkata
Hatchback,Maruti,Maruti Celerio,2022,5.97,19907,CNG,Manual,55.0,82.0,35.6,998,1,Comprehensive,5,Kolkata
Hatchback,Maruti,Maruti Swift,2015,3.3,84771,Petrol,Manual,88.0,113.0,22.38,1197,2,Comprehensive,5,Kolkata
Hatchback,Honda,Honda Brio,2015,5.95,7000,Petrol,Automatic,86.0,109.0,16.5,1198,2,Comprehensive,5,Kolkata
Sedan,Honda,Honda City,2017,5.0,50000,Petrol,Manual,117.0,145.0,17.4,1497,1,Third Party insurance,5,Kolkata
Sedan,Audi,Audi A6,2013,10.75,52000,Diesel,Automatic,174.0,380.0,17.68,1968,1,Comprehensive,5,Kolkata
SUV,Tata,Tata Nexon,2021,8.35,15407,Petrol,Manual,118.0,170.0,17.33,1199,1,Comprehensive,5,Kolkata
Hatchback,Hyundai,Hyundai i10,2009,1.75,50000,Petrol,Manual,78.0,111.0,20.36,1197,2,Third Party insurance,5,Kolkata
Sedan,Hindustan Motors,Ambassador,1985,4.95,80000,Petrol,Manual,75.0,130.0,12.8,1817,1,Comprehensive,0,Kolkata
Sedan,Honda,Honda City,2017,5.5,58000,Petrol,Manual,117.0,145.0,17.4,1497,1,Third Party insurance,5,Kolkata
Sedan,Hyundai,Hyundai Verna,2021,10.25,14000,Petrol,Manual,113.0,143.0,17.7,1497,1,Third Party insurance,5,Kolkata
Sedan,Hyundai,Hyundai Elantra,2014,3.5,80000,Petrol,Manual,147.0,177.0,16.3,1797,3,Third Party insurance,5,Kolkata
Sedan,Hyundai,Hyundai Elantra,2017,7.75,45000,Petrol,Manual,149.0,192.0,14.59,1999,1,Third Party insurance,5,Kolkata
Sedan,Maruti,Maruti Swift Dzire,2014,3.06,119236,Petrol,Manual,88.0,113.0,22.41,1197,1,Third Party insurance,5,Kolkata
Hatchback,Maruti,Maruti Baleno,2016,4.32,98074,Petrol,Manual,83.0,115.0,21.4,1197,1,Comprehensive,5,Kolkata
Sedan,Mercedes-Benz,Mercedes-Benz C-Class,2013,10.8,40330,Diesel,Automatic,170.0,400.0,14.84,2143,1,Comprehensive,5,Kolkata
Sedan,Maruti,Maruti Swift Dzire,2014,3.14,84989,Petrol,Manual,88.0,113.0,22.41,1197,2,Comprehensive,5,Kolkata
Hatchback,Maruti,Maruti Wagon R,2014,2.69,72017,Petrol,Manual,67.0,90.0,20.51,998,2,Comprehensive,5,Kolkata
MUV,Maruti,Maruti Ertiga,2015,5.21,65002,Diesel,Manual,88.0,200.0,20.77,1248,1,Comprehensive,7,Kolkata
Sedan,Maruti,Maruti Swift Dzire,2015,3.42,85862,Petrol,Manual,88.0,113.0,22.41,1197,1,Comprehensive,5,Kolkata
Hatchback,Maruti,Maruti Alto,2011,1.5,70000,Petrol,Manual,46.0,62.0,19.7,796,2,Third Party insurance,5,Kolkata
Hatchback,Mahindra,Mahindra KUV 100 NXT,2017,4.07,48005,Petrol,Manual,82.0,115.0,18.15,1198,1,Third Party,6,Kolkata
Hatchback,Hyundai,Hyundai Santro,2019,4.6,8625,Petrol,Manual,68.0,99.0,20.3,1086,1,Zero Dep,5,Kolkata
Hatchback,Tata,Tata Altroz,2020,7.25,10000,Petrol,Manual,86.0,113.0,19.33,1199,1,Third Party insurance,5,Kolkata
Sedan,Skoda,Skoda Laura,2012,3.4,67000,Diesel,Manual,108.0,250.0,20.0,1968,1,Third Party insurance,5,Kolkata
Hatchback,Tata,Tata Altroz,2020,7.35,10000,Petrol,Manual,86.0,113.0,19.33,1199,1,Third Party insurance,5,Kolkata
SUV,Hyundai,Hyundai Creta,2018,12.0,50000,Diesel,Manual,126.0,259.0,19.67,1582,1,Third Party insurance,5,Kolkata
Hatchback,Maruti,Maruti Zen Estilo,2011,1.45,60000,Petrol,Manual,67.0,90.0,19.0,998,3,Third Party insurance,5,Kolkata
Hatchback,Maruti,Maruti Celerio,2017,3.5,60000,Petrol,Manual,67.0,90.0,23.1,998,3,Third Party insurance,5,Kolkata
